run_id,source_dir,scenario,wu,intensity_pct,num_attackers,rep,aggregate_rps,num_clients,combinado_rps,stage,kind,config_key,window_start_s,window_end_s,rtt_mean,rtt_std,rtt_median,rtt_p90,rtt_p95,rtt_p99,rtt_cv,rtt_skew,rtt_min,rtt_max,request_count,unique_src_ports,entropy,delta_entropy,max_z,cusum,avg_cpu_percent,num_instances,any_scale_up,label,is_transition,is_hiccup,hiccup_reasons,clf_alarm_entropy,clf_alarm_z,clf_alarm_cusum,clf_status_burst
desempate_combinado_isolado/combinado_rps10_att4_WU100000_rep1,desempate_combinado_isolado,,100000,,4.0,1.0,,,10.0,,combinado,desempate_combinado_isolado/combinado_rps10_att4_WU100000,160.0,180.0,17.344570265603384,19.619025248281535,4.641542996978387,47.16339980659541,48.19462395971641,50.762088550545734,1.1311335448413329,0.816698082908523,2.244557981612161,55.0074860220775,774,43,0.7093502365779696,0.42188897808172454,1.021874107483297,0.0,16.64,3,False,benign,True,False,,False,False,False,False
desempate_combinado_isolado/combinado_rps10_att4_WU100000_rep1,desempate_combinado_isolado,,100000,,4.0,1.0,,,10.0,,combinado,desempate_combinado_isolado/combinado_rps10_att4_WU100000,170.0,190.0,17.492913936210446,19.57313477978239,4.8836744972504675,47.14927079039626,48.51454644958722,51.302780109108426,1.1189179144856978,0.8112358454654571,2.3524639836978167,55.0074860220775,394,21,0.696882937678462,0.012467298899507595,1.9197139144195292,0.0,2.63,3,False,benign,True,False,,False,False,False,False
desempate_combinado_isolado/combinado_rps10_att4_WU100000_rep2,desempate_combinado_isolado,,100000,,4.0,2.0,,,10.0,,combinado,desempate_combinado_isolado/combinado_rps10_att4_WU100000,0.0,20.0,16.568034011948633,19.511121023533146,3.8268645002972335,46.26520650344901,47.56098375219153,50.6946345049073,1.1776364660684544,0.8596618048068401,2.48889799695462,63.63791300100274,776,10,0.881605720689427,0.0,0.0,0.0,5.145,1,False,benign,True,False,,False,False,False,False
desempate_combinado_isolado/combinado_rps10_att4_WU100000_rep2,desempate_combinado_isolado,,100000,,4.0,2.0,,,10.0,,combinado,desempate_combinado_isolado/combinado_rps10_att4_WU100000,10.0,30.0,51.73400906634116,68.82347664218679,36.77689298638143,127.16205439064655,195.07015055860387,346.3041661499301,1.3303333316760921,2.5299360636743025,2.511172991944477,407.8627910057549,1080,34,1.8624558710011883,0.9808501503117613,20.054960272239096,15532.867967919989,45.6975,2,True,benign,True,False,,False,True,True,False
desempate_combinado_isolado/combinado_rps10_att4_WU100000_rep2,desempate_combinado_isolado,,100000,,4.0,2.0,,,10.0,,combinado,desempate_combinado_isolado/combinado_rps10_att4_WU100000,20.0,40.0,53.55861451703101,59.47597278428011,42.15139299049042,106.79998318664731,162.06939559197062,337.218482560711,1.1104837815654744,2.808204210413694,2.907243004301563,407.8627910057549,1477,49,1.8013963457091573,0.06105952529203096,5.174524730724183,5946.227625277326,93.56,2,True,attack,True,False,,False,True,True,False
desempate_combinado_isolado/combinado_rps10_att4_WU100000_rep2,desempate_combinado_isolado,,100000,,4.0,2.0,,,10.0,,combinado,desempate_combinado_isolado/combinado_rps10_att4_WU100000,30.0,50.0,43.120121239595804,35.65774264975099,39.8014159873128,89.21331799356265,111.13585099810734,157.01280479086543,0.8269397586249746,1.1476094618745052,2.9340249893721198,225.33913599909283,1593,52,1.5281785588124213,0.27321778689673604,2.8882339109460444,4939.929058827156,92.19,3,True,attack,True,False,,False,False,True,False
desempate_combinado_isolado/combinado_rps10_att4_WU100000_rep2,desempate_combinado_isolado,,100000,,4.0,2.0,,,10.0,,combinado,desempate_combinado_isolado/combinado_rps10_att4_WU100000,40.0,60.0,44.452000245159866,36.766637827882256,40.35531700355932,92.93598899967036,115.39395249565132,158.13688648631796,0.8271087380794653,1.151798167199029,2.9340249893721198,225.33913599909283,1651,51,1.5750600865246045,0.046881527712183235,5.110222947911974,0.0,74.115,3,True,attack,True,False,,False,True,False,False
desempate_combinado_isolado/combinado_rps10_att4_WU100000_rep2,desempate_combinado_isolado,,100000,,4.0,2.0,,,10.0,,combinado,desempate_combinado_isolado/combinado_rps10_att4_WU100000,50.0,70.0,42.60143658298858,34.22004225680943,39.32809199613985,88.45009389915506,107.60423580359198,147.4468951535527,0.8032602888906808,1.0688209001829803,2.8717730019707237,218.4055070101749,1612,51,1.4944697311228283,0.08059035540177617,4.731286760006542,17.743301227847105,61.85,4,True,attack,False,False,,False,True,False,False
desempate_combinado_isolado/combinado_rps10_att4_WU100000_rep2,desempate_combinado_isolado,,100000,,4.0,2.0,,,10.0,,combinado,desempate_combinado_isolado/combinado_rps10_att4_WU100000,60.0,80.0,39.31873279262108,32.59457045536486,35.665085990331136,80.92968170822132,98.1275893573183,139.64526665367876,0.8289832387854031,1.0964087697775156,2.8717730019707237,218.4055070101749,1548,48,1.3896614771272549,0.10480825399557347,5.137459185697035,0.0,48.905,4,True,attack,False,False,,False,True,False,False
desempate_combinado_isolado/combinado_rps10_att4_WU100000_rep2,desempate_combinado_isolado,,100000,,4.0,2.0,,,10.0,,combinado,desempate_combinado_isolado/combinado_rps10_att4_WU100000,70.0,90.0,34.81394562430829,27.714959824727792,33.40279600524809,74.19645431218667,82.83161354775075,106.11447425530058,0.7960878701831561,0.8107481879880617,3.122986003290862,195.67415199708196,1598,47,1.2008336371018502,0.18882784002540465,4.796977441950789,1.3065165690705136,42.315,4,False,attack,False,False,,False,True,False,False
